Time,Synapse,Weight,Change
0.242015,14,194.616577471309,-0.470441529871692
0.244015,14,194.142272471773,-0.473168425696343
0.246015,14,193.665250069254,-0.475869640954983
0.248015,14,193.18553599788,-0.478545077321712
0.250015,14,192.703156089596,-0.48119463877498
0.252015,14,192.218136271849,-0.483818231601447
0.300015,14,191.64232681608,-0.574103665370075
0.304015,14,191.060599680695,-0.579980360282661
0.308015,14,190.473019295323,-0.585792352083558
0.312015,14,189.879650594034,-0.59153914564439
0.316015,14,189.280559003415,-0.597220257803542
0.320015,14,188.675810430586,-0.602835217424968
0.324015,14,188.065471251155,-0.608383565454034
0.328015,14,187.449608297117,-0.613864854970245
0.332015,14,186.828288844704,-0.619278651236755
0.336015,14,186.201580602182,-0.62462453174706
0.501015,14,185.27102509777,-0.925923422294971
0.751015,14,183.884832908446,-1.37583899231589
0.755015,14,182.501711952549,-1.37273568996116
0.759015,14,181.121749360612,-1.3695461622703
0.763015,14,179.745031228516,-1.36627144640292
0.767015,14,178.371642611586,-1.36291258520794
0.771015,14,177.001667518948,-1.35947062697218
0.775015,14,175.63518890813,-1.35594662516976
0.779015,14,174.272288679919,-1.35234163821212
0.783015,14,172.913047673463,-1.34865672919892
0.787015,14,171.55754566163,-1.34489296566954
0.791015,14,170.205861346606,-1.34105141935567
0.795015,14,168.85807235575,-1.3371331659346
0.799015,14,167.514255237687,-1.3331392847839
0.803015,14,166.174485458656,-1.32907085873669
0.807015,14,164.838837399093,-1.3249289738383
0.811015,14,163.507384350464,-1.32071471910422
0.815015,14,162.180198512342,-1.31642918627892
0.819015,14,160.857350989713,-1.31207346959633
0.823015,14,159.538911790541,-1.30764866554151
0.827015,14,158.224949823552,-1.30315587261367
0.831015,14,156.915532896269,-1.29859619109084
0.835015,14,155.610727713273,-1.29397072279573
0.839015,14,154.310599874709,-1.28928057086367
1.003015,14,152.770585287866,-1.52466041775409
1.005015,14,151.242915106155,-1.24291510615456
0.300015,16,217.344610950564,-0.108688589115161
0.304015,16,217.227254821065,-0.117314473562175
0.308015,16,217.101277833701,-0.125925626842218
0.312015,16,216.966695063017,-0.134521024996303
0.316015,16,216.823522606874,-0.143099647233839
0.320015,16,216.671777583241,-0.151660476134737
0.324015,16,216.511478126782,-0.160202497850463
0.328015,16,216.342643385248,-0.168724702304075
0.332015,16,216.165293515662,-0.177226083389343
0.336015,16,215.979449680307,-0.185705639168589
0.799015,17,216.663320404739,-0.106182332246505
0.803015,17,216.548497615062,-0.114783581619093
0.807015,17,216.425078500533,-0.123370403516361
0.811015,17,216.293077831038,-0.131941776562485
0.815015,17,216.15251139721,-0.140496682489299
0.819015,17,216.003396007278,-0.149034106337751
0.823015,17,215.845749483719,-0.15755303665884
0.827015,17,215.679590659709,-0.166052465712937
0.831015,17,215.50493937537,-0.174531389668772
0.835015,17,215.321816473824,-0.182988808800786
0.839015,17,215.130243797049,-0.191423727685702
0.060015,18,218.868617525254,-0.131325529504835
0.116015,18,218.614855265322,-0.253489877166629
0.120015,18,218.352652943491,-0.261909650641797
0.124015,18,218.082041645791,-0.27029770179891
0.128015,18,217.803053428786,-0.278653065115236
0.132015,18,217.515721313244,-0.28697478154308
0.136015,18,217.220079277627,-0.295261898693042
0.138015,18,216.92050061802,-0.299187158400201
0.140015,18,216.617002738374,-0.303094880988453
0.142015,18,216.30960325345,-0.306984856995399
0.144015,18,215.998319987118,-0.310856878676134
0.146015,18,215.683170970633,-0.314710740021582
0.148015,18,215.364174440896,-0.318546236776569
0.150015,18,215.041348838698,-0.32236316645745
0.152015,18,214.714712806941,-0.326161328369977
0.154015,18,214.384285188847,-0.329940523626448
0.156015,18,214.050085026145,-0.333700555162892
0.158015,18,213.712131557248,-0.337441227755932
0.160015,18,213.370444215403,-0.341162348039319
0.162015,18,213.025042626835,-0.344863724520451
0.164015,18,212.675946608866,-0.348545167596285
0.166015,18,212.323176168023,-0.352206489569312
0.168015,18,211.966751498128,-0.355847504663217
0.170015,18,211.606692978375,-0.359468029038084
0.172015,18,211.243021171388,-0.363067880805602
0.174015,18,210.875756821267,-0.366646880043788
0.176015,18,210.504920851617,-0.370204848811625
0.178015,18,210.130534363564,-0.373741611163524
0.180015,18,209.752618633758,-0.377256993162916
0.182015,18,209.371195112355,-0.380750822896573
0.184015,18,208.986285420998,-0.384222930487738
0.186015,18,208.597911350771,-0.387673148109428
0.188015,18,208.206094860147,-0.391101309997651
0.190015,18,207.810858072926,-0.394507252463711
0.192015,18,207.412223276151,-0.397890813906912
0.194015,18,207.010212918017,-0.401251834826667
0.196015,18,206.604849605774,-0.404590157834321
0.198015,18,206.196156103605,-0.407905627664718
0.200015,18,205.784155330503,-0.411198091187629
0.202015,18,205.368870358131,-0.414467397418747
0.204015,18,204.950324408675,-0.417713397530378
0.206015,18,204.528540852684,-0.420935944862009
0.208015,18,204.103543206898,-0.424134894930603
0.210015,18,203.675355132071,-0.427310105440313
0.212015,18,203.244000430779,-0.430461436292177
0.214015,18,202.809503045219,-0.433588749593611
0.216015,18,202.371887055002,-0.43669190966736
0.218015,18,201.931176674935,-0.439770783060226
0.220015,18,201.487396252793,-0.442825238551819
0.222015,18,201.040570267086,-0.445855147162433
0.224015,18,200.590723324811,-0.4488603821612
0.226015,18,200.137880159206,-0.451840819073652
0.228015,18,199.682065627488,-0.454796335689167
0.230015,18,199.223304708588,-0.457726812067818
0.232015,18,198.761622500876,-0.460632130547395
0.234015,18,198.297044219885,-0.46351217574977
0.236015,18,197.829595196019,-0.466366834587092
0.238015,18,197.359300872266,-0.469195996267672
0.240015,18,196.886186801897,-0.471999552301668
0.242015,18,196.410278646159,-0.474777396506454
0.244015,18,195.931602171974,-0.477529425011511
0.246015,18,195.450183249615,-0.480255536263314
0.248015,18,194.966047850395,-0.482955631029739
0.250015,18,194.479222044339,-0.485629612404267
1.053015,18,191.107219621149,-0.103208240983633
1.055015,18,191.000210438158,-0.106968353254274
1.057015,18,190.889443347184,-0.110721931491668
1.059015,18,190.774924956911,-0.114468754449575
1.061015,18,190.656662097134,-0.118208601556262
1.063015,18,190.534661818081,-0.121941252936011
1.065015,18,190.408931389708,-0.12566648943087
1.067015,18,190.279478300982,-0.129384092621876
1.069015,18,190.146310259136,-0.133093844850606
1.071015,18,190.009435188902,-0.136795529240118
1.073015,18,189.868861231728,-0.140488929716412
1.075015,18,189.72459674497,-0.14417383102915
1.077015,18,189.576650301063,-0.147850018772715
1.079015,18,189.425030686672,-0.151517279407017
1.081015,18,189.269746901825,-0.155175400277983
1.083015,18,189.110808159019,-0.158824169638251
1.085015,18,188.948223882313,-0.162463376667432
1.087015,18,188.782003706392,-0.166092811492632
1.089015,18,188.612157475619,-0.169712265208318
1.091015,18,188.438695243063,-0.173321529896498
1.093015,18,188.261627269507,-0.176920398646615
1.095015,18,188.080964022435,-0.180508665575161
1.097015,18,187.896716175004,-0.184086125845425
1.099015,18,187.708894604988,-0.187652575686855
1.111015,18,187.498759580232,-0.209918513171232
1.115015,18,187.281368391383,-0.2171578459822
1.119015,18,187.056746832302,-0.224370835676154
1.123015,18,186.824921533541,-0.231556649727708
1.127015,18,186.585919957081,-0.238714460999887
1.131015,18,186.339770390914,-0.245843447902843
1.135015,18,186.086501943455,-0.252942794550535
1.139015,18,185.826144537817,-0.260011690916343
1.141015,18,185.5624401176,-0.263348729258553
1.143015,18,185.295403973113,-0.266670365378531
1.145015,18,185.025051572572,-0.269976422550201
1.147015,18,184.751398560608,-0.273266725552077
1.149015,18,184.47446075676,-0.27654110068238
1.151015,18,184.194254153949,-0.279799375774417
1.153015,18,183.91079491694,-0.283041380211245
1.155015,18,183.624099380792,-0.286266944940337
1.157015,18,183.334184049288,-0.289475902488249
1.159015,18,183.041065593351,-0.292668086974629
1.161015,18,182.744760849451,-0.295843334126403
1.163015,18,182.445286817992,-0.299001481291526
1.165015,18,182.142660661687,-0.302142367452632
1.167015,18,181.836899703926,-0.305265833240412
1.169015,18,181.528021427115,-0.308371720946752
1.171015,18,181.216043471022,-0.311459874537661
1.173015,18,180.90098363109,-0.314530139666118
1.175015,18,180.582859856756,-0.317582363684352
1.177015,18,180.261690249743,-0.320616395656401
1.179015,18,179.937493062346,-0.323632086369798
1.181015,18,179.610286695707,-0.326629288347817
1.183015,18,179.280089698076,-0.329607855860644
1.185015,18,178.946920763059,-0.332567644937001
1.187015,18,178.610798727861,-0.335508513375231
1.189015,18,178.27174257151,-0.3384303207541
1.191015,18,177.929771413074,-0.341332928443478
1.193015,18,177.584904509867,-0.344216199614863
1.195015,18,177.237161255649,-0.34707999925152
1.197015,18,176.886561178806,-0.349924194158319
1.199015,18,176.533123940526,-0.352748652971599
1.201015,18,176.176869332971,-0.355553246168625
1.203015,18,175.817817277425,-0.358337846076694
1.205015,18,175.45598782245,-0.361102326882275
1.207015,18,175.091401142015,-0.363846564639715
1.209015,18,174.724077533636,-0.366570437279677
1.211015,18,174.354037416489,-0.369273824617522
1.213015,18,173.981301329526,-0.371956608361273
1.215015,18,173.60588992958,-0.374618672119425
1.217015,18,173.227823989463,-0.377259901408394
1.219015,18,172.847124396054,-0.379880183659964
1.221015,18,172.463812148383,-0.382479408228164
1.223015,18,172.077908355706,-0.385057466396233
1.225015,18,171.689434235573,-0.387614251383013
1.227015,18,171.298411111891,-0.390149658349372
1.229015,18,170.904860412979,-0.392663584404204
1.231015,18,170.50880366962,-0.395155928610308
1.233015,18,170.110262513103,-0.397626591989848
1.235015,18,169.709258673262,-0.400075477529782
1.237015,18,169.30581397651,-0.402502490186805
1.239015,18,168.899950343868,-0.404907536892352
1.241015,18,168.491689788987,-0.407290526556949
1.243015,18,168.081054416166,-0.409651370074698
1.245015,18,167.66806641837,-0.411989980327348
1.247015,18,167.252748075239,-0.414306272188071
1.249015,18,166.835121751094,-0.416600162524958
0.060015,19,214.871017205158,-0.128926889696544
1.047015,19,211.483615653797,-0.101530052920253
1.049015,19,211.377879139227,-0.105704776176964
1.051015,19,211.267970088613,-0.109873017590502
1.053015,19,211.153895066701,-0.114034530615214
1.055015,19,211.035660884648,-0.118189069378388
1.057015,19,210.913274599343,-0.122336388704326
1.059015,19,210.786743512705,-0.126476244138644
1.061015,19,210.65607517096,-0.130608391972174
1.063015,19,210.521277363883,-0.134732589264786
1.065015,19,210.382358124035,-0.138848593869398
1.067015,19,210.239325725955,-0.142956164455427
1.069015,19,210.092188685345,-0.147055060532608
1.071015,19,209.940955758223,-0.151145042474184
1.073015,19,209.785635940055,-0.155225871540466
1.075015,19,209.626238464862,-0.159297309901945
1.077015,19,209.462772804306,-0.163359120662392
1.079015,19,209.295248666753,-0.167411067881801
1.081015,19,209.123675996311,-0.171452916599321
1.083015,19,208.948064971846,-0.175484432855711
1.085015,19,208.768426005975,-0.179505383716133
1.087015,19,208.58476974404,-0.183515537292465
1.089015,19,208.397107063053,-0.187514662765579
1.091015,19,208.205449070625,-0.191502530407377
1.093015,19,208.009807103869,-0.195478911602834
1.095015,19,207.810192728283,-0.199443578871836
1.097015,19,207.606617736611,-0.203396305890777
1.099015,19,207.399094147681,-0.207336867514073
0.799015,20,211.716669253946,-0.103758078085633
0.803015,20,211.604467989147,-0.11216295190178
0.807015,20,211.483866662621,-0.120553727636974
0.811015,20,211.354879707042,-0.12892940723458
0.815015,20,211.217522552525,-0.137288995674481
0.819015,20,211.07181162355,-0.145631501170243
0.823015,20,210.917764335689,-0.153955935365246
0.827015,20,210.755399092136,-0.162261313527694
0.831015,20,210.584735280042,-0.170546654744811
0.835015,20,210.405793266659,-0.178810982115834
0.839015,20,210.21859439529,-0.187053322943996
0.855015,20,209.997959713829,-0.220424092341403
0.859015,20,209.769165664798,-0.228565730589793
0.863015,20,209.532239431064,-0.236679564189672
0.867015,20,209.287209140634,-0.244764652407184
0.871015,20,209.034103861089,-0.252820060217886
0.875015,20,208.772953593836,-0.260844858486934
0.879015,20,208.503789268185,-0.268838124147237
0.883015,20,208.226642735241,-0.276798940376437
0.885015,20,207.945705634148,-0.280578830353306
0.887015,20,207.660994308889,-0.284342247042105
0.889015,20,207.372525307532,-0.288088987629152
0.891015,20,207.080315380624,-0.291818850917167
0.893015,20,206.784381479571,-0.295531637343089
0.895015,20,206.484740755001,-0.299227148995612
0.897015,20,206.181410555111,-0.302905189632725
0.899015,20,205.874408423986,-0.306565564698758
0.901015,20,205.563752099917,-0.310208081341329
0.903015,20,205.249459513691,-0.313832548428167
0.905015,20,204.931548786864,-0.317438776563392
0.907015,20,204.610038230026,-0.321026578103982
0.909015,20,204.28494634104,-0.324595767175623
0.911015,20,203.956291803273,-0.328146159688544
0.913015,20,203.624093483805,-0.331677573353062
0.915015,20,203.288370431628,-0.335189827694819
0.917015,20,202.949141875825,-0.338682744069899
0.919015,20,202.606427223736,-0.342156145679553
0.921015,20,202.260246059111,-0.34560985758489
0.923015,20,201.910618140245,-0.349043706721034
0.925015,20,201.557563398103,-0.352457521911305
0.927015,20,201.201101934424,-0.35585113388089
0.929015,20,200.84125401982,-0.359224375270657
0.931015,20,200.478040091856,-0.362577080650141
0.933015,20,200.111480753116,-0.365909086530877
0.935015,20,199.741596769259,-0.369220231378989
0.937015,20,199.368409067063,-0.372510355627838
0.939015,20,198.991938732453,-0.375779301690272
0.941015,20,198.612207008517,-0.379026913970677
0.943015,20,198.229235293513,-0.382253038876627
0.945015,20,197.843045138864,-0.385457524830457
0.947015,20,197.453658247137,-0.388640222280543
0.949015,20,197.061096470018,-0.391800983712187
0.951015,20,196.665381806267,-0.394939663658249
0.953015,20,196.266536399672,-0.398056118709803
0.955015,20,195.864582536987,-0.40115020752603
0.957015,20,195.459542645861,-0.40422179084436
0.959015,20,195.051439292753,-0.407270731489945
0.961015,20,194.640295180849,-0.410296894384942
0.963015,20,194.226133147956,-0.413300146557901
0.965015,20,193.808976164397,-0.416280357152232
0.967015,20,193.388847330891,-0.419237397434983
0.969015,20,192.965769876427,-0.422171140805006
0.971015,20,192.539767156131,-0.425081462800932
0.973015,20,192.110862649125,-0.427968241108999
0.975015,20,191.679079956371,-0.430831355570376
0.977015,20,191.244442798521,-0.433670688188442
0.979015,20,190.806975013749,-0.436486123135495
0.981015,20,190.366700555579,-0.439277546759683
0.983015,20,189.923643490707,-0.442044847591035
0.985015,20,189.477827996821,-0.444787916347707
0.987015,20,189.029278360405,-0.447506645941729
0.989015,20,188.578018974546,-0.450200931484488
0.991015,20,188.124074336733,-0.452870670292072
0.993015,20,187.667469046647,-0.455515761890098
0.995015,20,187.208227803956,-0.458136108018408
0.997015,20,186.74637540609,-0.460731612635669
0.999015,20,186.281936746028,-0.463302181923154
1.805015,20,183.664792272863,-0.102860202798468
1.809015,20,183.55460809509,-0.110136420532569
1.813015,20,183.437152386158,-0.117398881565919
1.817015,20,183.312439192349,-0.124646723981925
1.821015,20,183.180483421264,-0.131879088799792
1.825015,20,183.041300838857,-0.139095120143907
1.829015,20,182.894908066294,-0.146293965412838
1.833015,20,182.741322576645,-0.153474775447137
1.837015,20,182.58056269141,-0.160636704696088
1.861015,20,182.376168695367,-0.204183399698763
1.865015,20,182.164716778462,-0.211224949119867
1.869015,20,181.946232029852,-0.218240875135422
1.873015,20,181.720740352524,-0.225230367965196
1.877015,20,181.48826845818,-0.232192623070176
1.881015,20,181.248843861963,-0.23912684130687
1.885015,20,181.00249487703,-0.246032229079816
1.889015,20,180.749250608971,-0.252907998492844
1.891015,20,180.492750769,-0.256153866726862
1.893015,20,180.233010229682,-0.259384753537631
1.895015,20,179.970044036633,-0.262600487027328
1.897015,20,179.703867407061,-0.265800896761618
1.899015,20,179.434495728306,-0.268985813784383
1.901015,20,179.161944556349,-0.272155070632664
1.903015,20,178.886229614327,-0.275308501350821
1.905015,20,178.607366791012,-0.278445941505055
1.907015,20,178.325372139291,-0.281567228197304
1.909015,20,178.04026187463,-0.284672200079228
1.911015,20,177.752052373512,-0.287760697365826
1.913015,20,177.460760171881,-0.290832561848788
1.915015,20,177.166401963553,-0.29388763690983
1.917015,20,176.868994598629,-0.296925767533736
1.919015,20,176.568555081888,-0.299946800321095
1.921015,20,176.265100571163,-0.302950583500859
1.923015,20,175.958648375719,-0.305936966942852
1.925015,20,175.649215954599,-0.308905802169789
1.927015,20,175.336820914975,-0.311856942369303
1.929015,20,175.021481010478,-0.314790242405621
1.931015,20,174.703214139519,-0.317705558831051
1.933015,20,174.382038343596,-0.320602749897319
1.935015,20,174.057971805595,-0.323481675566484
1.937015,20,173.731032848075,-0.326342197521967
1.939015,20,173.401239931544,-0.329184179178867
1.941015,20,173.068611652725,-0.332007485694618
1.943015,20,172.73316674281,-0.334811983978881
1.945015,20,172.394924065707,-0.337597542703719
1.947015,20,172.053902616273,-0.340364032312948
1.949015,20,171.710121518542,-0.343111325031913
1.951015,20,171.363600023939,-0.345839294876441
1.953015,20,171.014357509486,-0.348547817661995
1.955015,20,170.662413476004,-0.35123677101231
1.957015,20,170.307787546297,-0.353906034368009
1.959015,20,169.950499463339,-0.356555488994815
1.961015,20,169.590569088439,-0.359185017991621
1.963015,20,169.228016399413,-0.361794506298196
1.965015,20,168.862861488735,-0.36438384070297
1.967015,20,168.49512456169,-0.366952909850113
1.969015,20,168.124825934514,-0.369501604246892
1.971015,20,167.751986032529,-0.372029816270214
1.973015,20,167.376625388272,-0.374537440173526
1.975015,20,166.998764639616,-0.377024372093018
1.977015,20,166.618424527883,-0.379490510053841
1.979015,20,166.235625895958,-0.381935753975938
1.981015,20,165.850389686388,-0.384360005679781
1.983015,20,165.46273693948,-0.386763168891662
1.985015,20,165.072688791396,-0.389145149249003
1.987015,20,164.680266472237,-0.391505854305166
1.989015,20,164.285491304125,-0.393845193534219
1.991015,20,163.888384699284,-0.396163078335405
1.993015,20,163.488968158111,-0.398459422037206
1.995015,20,163.087263267242,-0.400734139901488
1.997015,20,162.683291697624,-0.402987149127171
1.999015,20,162.277075202568,-0.405218368853582
0.300015,21,215.60000312741,-0.107816154496106
0.304015,21,215.483589006185,-0.116372799657995
0.308015,21,215.358623226031,-0.12491483189882
0.312015,21,215.225120740492,-0.133441235478813
0.316015,21,215.083097518213,-0.141950997801217
0.320015,21,214.932570539758,-0.150443109612667
0.324015,21,214.773557794226,-0.158916565202702
0.328015,21,214.60607827567,-0.167370362602213
0.332015,21,214.430151979314,-0.175803503780884
0.336015,21,214.245799897574,-0.184214994843529
1.301015,21,211.565650280865,-0.110027830556163
1.309015,21,211.438727821025,-0.126867447708548
1.317015,21,211.294977230163,-0.143673974453748
1.325015,21,211.134432940557,-0.160443403656956
1.333015,21,210.957133388548,-0.177171743201086
1.551015,22,210.422836826166,-0.109433493597493
1.559015,22,210.296599962946,-0.126182148247068
1.567015,22,210.153625869163,-0.142897891233815
1.575015,22,209.993948791101,-0.159576737068249
1.583015,22,209.81760695748,-0.17621471519746
1.591015,22,209.624642564201,-0.192807871580555
1.599015,22,209.415101757518,-0.209352270254527
0.060015,23,214.871017205158,-0.128926889696544
0.252015,23,214.330202494498,-0.539474898471667
0.254015,23,213.786473202878,-0.5423712418729
0.256015,23,213.239858445599,-0.545238428061282
0.258015,23,212.690387436714,-0.548076360286757
0.260015,23,212.138089486442,-0.550884944386866
0.262015,23,211.58299399858,-0.553664088789731
0.264015,23,211.025130467909,-0.556413704516018
0.266015,23,210.464528477603,-0.559133705181438
0.268015,23,209.901217696628,-0.561824006998165
0.270015,23,209.335227877145,-0.564484528776461
0.272015,23,208.766588851914,-0.567115191925637
0.276015,23,208.191166666714,-0.573856913969365
0.280015,23,207.609025987348,-0.580533610126139
0.284015,23,207.02023210517,-0.587144664392184
0.288015,23,206.424850924908,-0.593689473008737
0.292015,23,205.822948952398,-0.600167444547679
0.296015,23,205.214593282224,-0.606577999993647
0.300015,23,204.599851585288,-0.612920572823214
0.304015,23,203.97879209629,-0.619194609080779
0.308015,23,203.351483601142,-0.625399567451069
0.312015,23,202.717995424307,-0.631534919328544
0.316015,23,202.078397416064,-0.637600148883593
0.320015,23,201.432759939715,-0.6435947531252
0.324015,23,200.781153858726,-0.649518241960635
0.328015,23,200.123650523808,-0.655370138251726
0.332015,23,199.460321759945,-0.661149977867751
0.336015,23,198.791239853366,-0.666857309735263
0.501015,23,197.797766640753,-0.988527941234508
0.751015,23,196.317849751221,-1.46886368115975
0.755015,23,194.841211750615,-1.46555055502654
0.759015,23,193.367945660633,-1.46214537359808
0.763015,23,191.898143398359,-1.45864924415955
0.767015,23,190.431895769972,-1.45506328007008
0.771015,23,188.96929246471,-1.45138860049434
0.775015,23,187.510422049115,-1.44762633013505
0.779015,23,186.055371961535,-1.44377759896614
0.783015,23,184.604228506904,-1.43984354196667
0.787015,23,183.157076851775,-1.43582529885563
0.791015,23,181.714001019632,-1.43172401382776
0.795015,23,180.275083886455,-1.42754083529022
0.799015,23,178.840407176559,-1.42327691560055
0.803015,23,177.410051458684,-1.41893341080558
0.807015,23,175.984096142356,-1.41451148038149
0.811015,23,174.562619474503,-1.41001228697542
0.815015,23,173.145698536329,-1.40543699614801
0.819015,23,171.73340924045,-1.40078677611777
0.823015,23,170.32582632828,-1.3960627975064
0.827015,23,168.923023367676,-1.39126623308604
0.831015,23,167.525072750834,-1.3863982575279
0.835015,23,166.13204569244,-1.38146004715227
0.839015,23,164.744012228061,-1.37645277968087
0.855015,23,163.341439064004,-1.39064833952688
0.859015,23,161.944329016839,-1.38517618703347
0.863015,23,160.552746647412,-1.3796404645496
0.867015,23,159.166755302627,-1.37404238319857
0.871015,23,157.786417115785,-1.36838315357372
0.875015,23,156.411793007164,-1.36266398550185
0.879015,23,155.042942684832,-1.35688608780882
0.883015,23,153.679924645699,-1.35105066808765
0.885015,23,152.32584266318,-1.34216619258342
0.887015,23,150.980671925331,-0.980671925330626
1.551015,24,207.472983973463,-0.107899379201257
1.559015,24,207.348516785896,-0.12441323962679
1.567015,24,207.207547001838,-0.140894649767915
1.575015,24,207.050108387488,-0.157339680006544
1.583015,24,206.876238635646,-0.173744415451722
1.591015,24,206.685979350684,-0.190104957492991
1.599015,24,206.479376031946,-0.206417425344398
0.300015,25,214.606454725902,-0.107319305857885
0.304015,25,214.490577075281,-0.115836519475238
0.308015,25,214.366187174298,-0.124339187512192
0.312015,25,214.233299907587,-0.132826298909777
0.316015,25,214.091931170203,-0.1412968457376
0.320015,25,213.942097864459,-0.14974982339325
0.324015,25,213.783817896556,-0.158184230800856
0.328015,25,213.617110173017,-0.16659907060864
0.332015,25,213.441994596921,-0.174993349385574
0.336015,25,213.258492063945,-0.183366077816601
1.301015,25,210.590693367129,-0.109520789862358
1.309015,25,210.464355803416,-0.126282805092387
1.317015,25,210.321267657674,-0.143011882405574
1.325015,25,210.161463203504,-0.159704033133181
1.333015,25,209.984980700122,-0.176355283555012
0.799015,26,207.759348333311,-0.101818674756913
0.803015,26,207.649244288415,-0.110066448127924
0.807015,26,207.530897192292,-0.118300386933498
0.811015,26,207.404321207845,-0.126519511772244
0.815015,26,207.269531476777,-0.134722846222616
0.819015,26,207.126544116568,-0.142909417036208
0.823015,26,206.975376217265,-0.151078254330372
0.827015,26,206.816045838077,-0.159228391779521
0.831015,26,206.648572003779,-0.167358866805671
0.835015,26,206.472974700927,-0.175468720767867
0.839015,26,206.289274873882,-0.183556999150653
0.855015,26,206.07276420516,-0.216304015849033
0.859015,26,205.84824668041,-0.224293473943249
0.863015,26,205.615748974409,-0.232255647102022
0.867015,26,205.375298689407,-0.240189612175271
0.871015,26,205.126924349666,-0.248094451615685
0.875015,26,204.87065539582,-0.255969253655394
0.879015,26,204.60652217906,-0.263813112480932
0.883015,26,204.334555955143,-0.271625128406782
0.885015,26,204.058870014818,-0.275334366234574
0.887015,26,203.779480396573,-0.2790274386862
0.889015,26,203.496403339167,-0.282704146738894
0.891015,26,203.209655280051,-0.28636429295608
0.893015,26,202.919252853784,-0.290007681504903
0.895015,26,202.625212890422,-0.293634118173259
0.897015,26,202.327552413893,-0.297243410387239
0.899015,26,202.02628864036,-0.300835367227762
0.901015,26,201.721438976554,-0.304409799447114
0.903015,26,201.413021018108,-0.307966519485575
0.905015,26,201.101052547857,-0.311505341487447
0.907015,26,200.785551534137,-0.315026081317001
0.909015,26,200.466536129058,-0.318528556574222
0.911015,26,200.144024666763,-0.322012586610242
0.913015,26,199.818035661678,-0.325477992542716
0.915015,26,199.488587806738,-0.3289245972706
0.917015,26,199.155699971604,-0.33235222548916
0.919015,26,198.819391200862,-0.335760703704238
0.921015,26,198.479680712211,-0.339149860246863
0.923015,26,198.136587894633,-0.342519525287003
0.925015,26,197.79013230655,-0.345869530847523
0.927015,26,197.440333673968,-0.349199710817715
0.929015,26,197.087211888609,-0.35250990096651
0.931015,26,196.730787006027,-0.355799938955755
0.933015,26,196.371079243711,-0.359069664352717
0.935015,26,196.008108979179,-0.362318918642927
0.937015,26,195.641896748053,-0.365547545242265
0.939015,26,195.272463242127,-0.368755389509147
0.941015,26,194.899829307423,-0.371942298756267
0.943015,26,194.524015942232,-0.375108122262105
0.945015,26,194.145044295147,-0.378252711282215
0.947015,26,193.762935663079,-0.381375919060361
0.949015,26,193.37771148927,-0.384477600839062
0.951015,26,192.98939336129,-0.387557613870229
0.953015,26,192.598003009024,-0.390615817425498
0.955015,26,192.203562302651,-0.393652072805935
0.957015,26,191.806093250611,-0.396666243351945
0.959015,26,191.405617997561,-0.399658194452741
0.961015,26,191.002158822328,-0.402627793555325
0.963015,26,190.595738135845,-0.405574910173641
0.965015,26,190.186378479081,-0.40849941589704
0.967015,26,189.774102520968,-0.411401184398812
0.969015,26,189.358933056307,-0.414280091444169
0.971015,26,188.94089300368,-0.417136014898119
0.973015,26,188.520005403346,-0.41996883473314
0.975015,26,188.09629341513,-0.42277843303637
0.977015,26,187.669780316306,-0.425564694016686
0.979015,26,187.240489499473,-0.428327504011463
0.981015,26,186.808444470427,-0.431066751493148
0.983015,26,186.373668846021,-0.433782327075306
0.985015,26,185.936186352021,-0.436474123518764
0.987015,26,185.496020820958,-0.439142035737206
0.989015,26,185.053196189975,-0.441785960802548
0.991015,26,184.607736498663,-0.444405797950168
0.993015,26,184.159665886897,-0.447001448583734
0.995015,26,183.709008592667,-0.449572816279755
0.997015,26,183.255788949901,-0.452119806792012
0.999015,26,182.800031386289,-0.454642328055428
1.805015,26,180.231805501408,-0.100937582185395
1.809015,26,180.123680840976,-0.108077795849709
1.813015,26,180.008420565856,-0.115204509947858
1.817015,26,179.886038459782,-0.122316878673843
1.821015,26,179.756549151708,-0.129414059102601
1.825015,26,179.619968112897,-0.136495211356163
1.829015,26,179.47631165384,-0.143559498769605
1.833015,26,179.325596921007,-0.150606088055582
1.837015,26,179.16784189344,-0.157634149468123
1.861015,26,178.96726834592,-0.200366887554878
1.865015,26,178.759768801295,-0.207276819229776
1.869015,26,178.545367879762,-0.214161606441309
1.873015,26,178.324091000141,-0.221020454545283
1.877015,26,178.09596437485,-0.227852574040838
1.881015,26,177.86101500473,-0.234657180721712
1.885015,26,177.619270673721,-0.241433495825987
1.889015,26,177.370759943383,-0.248180746184545
1.891015,26,177.119054492943,-0.251365943984297
1.893015,26,176.864168916977,-0.254536440387398
1.895015,26,176.606117979873,-0.257692066709069
1.897015,26,176.344916614406,-0.260832655700654
1.899015,26,176.0805799203,-0.263958041564138
1.901015,26,175.813123162773,-0.267068059966647
1.903015,26,175.542561771068,-0.270162548054543
1.905015,26,175.268911336974,-0.273241344467579
1.907015,26,174.992187613323,-0.27630428935251
1.909015,26,174.712406512487,-0.279351224376825
1.911015,26,174.429584104848,-0.28238199274216
1.913015,26,174.143736617266,-0.285396439197399
1.915015,26,173.854880431524,-0.288394410051694
1.917015,26,173.563032082767,-0.29137575318731
1.919015,26,173.268208257927,-0.294340318072102
1.921015,26,172.970425794132,-0.297287955771878
1.923015,26,172.669701677107,-0.300218518962623
